Year,Period,Likes,Comments,Replies,Retweets,Impressions,Engagements,Engagement_rate,Reach,EngagedUsers,TotalPageLikes,NewPageLikes,PageUnlike,URLclicks,Days,EngagementSP,EngagementCP,Target
2018,11-Oct-18,994,31,995,486,4149,5226,125.9580622,741,8441,660,4997,613,535,Thursday,53,58,10
2018,12-Oct-18,126,29,371,213,1108,7619,687.6353791,277,6280,19,1738,284,766,Friday,67,94,10
2018,13-Oct-18,262,79,720,272,8538,5990,70.15694542,158,4248,358,485,427,783,Saturday,88,97,10
2018,14-Oct-18,363,60,418,445,1629,4239,260.2209945,419,1410,634,1667,34,163,Sunday,62,62,10
2018,15-Oct-18,487,31,472,346,2018,1821,90.23785927,794,5393,266,4759,444,508,Monday,84,39,10
2018,16-Oct-18,922,39,855,213,1903,7076,371.8339464,233,5681,581,2163,375,985,Tuesday,90,40,10
2018,17-Oct-18,482,83,486,152,9943,1445,14.53283717,208,4312,51,2363,606,138,Wednesday,19,95,10
2018,18-Oct-18,382,85,623,156,2574,7661,297.6301476,161,6929,838,4431,698,699,Thursday,95,67,10
2018,19-Oct-18,737,31,375,387,6985,2204,31.55332856,700,3615,652,4981,844,388,Friday,90,39,10
2018,20-Oct-18,245,23,771,277,4082,8031,196.7417932,834,6985,982,2342,45,38,Saturday,40,15,10
2018,21-Oct-18,336,65,583,463,1877,7897,420.7245605,481,9792,954,3318,931,164,Sunday,15,59,10
2018,22-Oct-18,689,50,901,254,9591,8665,90.34511521,638,7166,489,1132,281,483,Monday,63,87,10
2018,23-Oct-18,539,21,514,243,6936,9612,138.5813149,553,6749,220,885,312,310,Tuesday,64,56,10
2018,24-Oct-18,977,46,159,274,1362,6219,456.6079295,456,9728,987,1007,243,70,Wednesday,78,30,10
2018,25-Oct-18,983,95,265,127,7641,1282,16.77790865,968,3846,16,4628,426,186,Thursday,50,43,10
2018,26-Oct-18,212,93,915,484,3990,5899,147.8446115,128,4533,236,1771,358,178,Friday,55,39,10
2018,27-Oct-18,671,82,411,112,7037,7308,103.8510729,901,1399,789,4693,549,136,Saturday,45,86,10
2018,28-Oct-18,656,66,696,194,1094,1929,176.3254113,152,4067,914,4821,431,217,Sunday,32,22,10
2018,29-Oct-18,531,42,793,464,8890,6264,70.46119235,810,7741,192,1060,12,495,Monday,41,75,10
2018,30-Oct-18,919,82,928,499,1923,2613,135.8814353,502,5457,396,2980,600,217,Tuesday,38,94,10
2018,31-Oct-18,246,45,860,298,4813,7490,155.6201953,500,7647,283,3520,415,253,Wednesday,69,92,10
2018,01-Nov-18,114,37,438,102,8985,9498,105.7095159,698,2338,26,782,85,806,Thursday,62,91,10
2018,02-Nov-18,610,80,147,354,3196,9512,297.6220275,133,4209,980,1204,304,339,Friday,33,46,10
2018,03-Nov-18,386,48,432,169,1176,9357,795.6632653,805,5353,984,1749,164,33,Saturday,14,99,10
2018,04-Nov-18,703,56,304,389,9363,6532,69.76396454,672,4731,540,3443,255,749,Sunday,82,60,10
2018,05-Nov-18,253,16,191,320,5070,7386,145.6804734,641,1822,222,2295,633,695,Monday,32,12,10
2018,06-Nov-18,898,25,289,286,9209,4867,52.85047236,878,2935,225,4019,323,538,Tuesday,81,40,10
2018,07-Nov-18,573,97,463,109,4365,4263,97.66323024,402,1041,515,2595,123,185,Wednesday,74,96,10
2018,08-Nov-18,215,20,920,292,9762,7236,74.12415489,180,5705,141,4362,652,509,Thursday,87,82,10
2018,09-Nov-18,796,78,481,365,1056,2398,227.0833333,713,2444,295,3446,276,375,Friday,24,78,10
2018,10-Nov-18,329,36,747,111,2982,8768,294.0308518,440,7505,83,687,990,120,Saturday,28,18,10
2018,11-Nov-18,434,30,729,492,7449,8648,116.0961203,711,6130,267,2387,765,570,Sunday,36,43,10
2018,12-Nov-18,795,47,574,398,2811,3348,119.1035219,904,2552,643,4955,732,993,Monday,64,92,10
2018,13-Nov-18,679,36,200,469,9373,5647,60.24751947,894,4068,107,3309,533,146,Tuesday,40,44,10
2018,14-Nov-18,843,72,336,439,2511,3757,149.6216647,634,1485,340,2261,851,560,Wednesday,36,81,10
2018,15-Nov-18,368,73,568,299,4186,3757,89.7515528,289,8849,934,385,906,817,Thursday,85,58,10
2018,16-Nov-18,400,31,649,482,7188,5468,76.07122983,280,1673,134,3238,527,128,Friday,34,53,10
2018,17-Nov-18,710,12,586,396,9879,3752,37.97955259,273,2636,172,2857,650,752,Saturday,23,46,10
2018,18-Nov-18,236,75,877,334,3365,8352,248.2020802,755,3650,493,233,332,237,Sunday,63,18,10
2018,19-Nov-18,362,27,484,278,5906,2446,41.41550965,904,1730,60,1337,25,31,Monday,49,89,10
2018,20-Nov-18,944,12,611,312,7566,6637,87.72138514,362,2375,548,4942,19,373,Tuesday,89,46,10
2018,21-Nov-18,101,94,725,443,4842,2701,55.78273441,451,9890,168,2702,884,152,Wednesday,14,23,10
2018,22-Nov-18,342,25,809,420,4097,2550,62.2406639,359,2095,459,3964,280,47,Thursday,31,18,10
2018,23-Nov-18,693,55,263,481,7732,8379,108.367822,114,2728,676,2613,704,803,Friday,53,82,10
2018,24-Nov-18,226,25,213,171,6727,6340,94.24706407,572,3051,162,4121,736,393,Saturday,22,20,10
2018,25-Nov-18,561,49,897,145,1131,4864,430.0618921,221,2319,39,633,498,453,Sunday,68,68,10
2018,26-Nov-18,601,11,854,223,8221,8232,100.1338037,783,9420,330,1450,927,181,Monday,84,10,10
2018,27-Nov-18,594,97,364,430,1361,8589,631.0800882,967,5819,614,822,632,121,Tuesday,12,13,10
2018,28-Nov-18,117,81,128,461,7942,4310,54.26844624,434,1657,849,716,166,533,Wednesday,42,71,10
2018,29-Nov-18,564,45,409,298,1071,5148,480.6722689,100,1968,341,564,124,785,Thursday,83,38,10
2018,30-Nov-18,218,78,260,185,9730,2259,23.21685509,542,5904,710,241,835,229,Friday,92,24,10
2018,01-Dec-18,146,99,533,156,5987,3891,64.99081343,856,6038,294,1418,99,121,Saturday,27,74,10
2018,02-Dec-18,433,78,151,360,2554,7071,276.8598277,543,5379,552,737,767,311,Sunday,26,14,10
2018,03-Dec-18,292,57,622,197,9879,1562,15.81131693,551,1849,649,3350,877,226,Monday,39,95,10
2018,04-Dec-18,730,86,159,296,9558,1115,11.66562042,657,6014,114,616,889,266,Tuesday,24,32,10
2018,05-Dec-18,328,83,120,336,4663,2705,58.00986489,302,7675,74,2157,417,263,Wednesday,25,25,10
2018,06-Dec-18,895,11,125,272,5101,6745,132.2289747,376,2644,427,2783,682,960,Thursday,65,73,10
2018,07-Dec-18,206,30,588,113,2716,8885,327.1354934,233,1209,947,4076,974,212,Friday,58,39,10
2018,08-Dec-18,468,57,744,223,5980,1785,29.84949833,715,1750,508,2768,353,747,Saturday,88,28,10
2018,09-Dec-18,773,63,391,216,6684,7611,113.8689408,898,3596,210,3245,164,810,Sunday,20,66,10
2018,10-Dec-18,911,50,444,319,8631,8538,98.9224887,610,7381,816,821,42,882,Monday,57,58,10
2018,11-Dec-18,629,91,980,211,7928,4617,58.23662967,622,3007,853,372,888,604,Tuesday,83,31,10
2018,12-Dec-18,708,10,928,225,4125,2059,49.91515152,634,7818,945,285,120,331,Wednesday,47,54,10
2018,13-Dec-18,532,46,282,197,5714,7331,128.2989149,542,2453,292,3743,659,172,Thursday,95,87,10
2018,14-Dec-18,615,45,884,477,2800,7315,261.25,307,1949,876,1827,182,576,Friday,49,67,10
2018,15-Dec-18,502,83,822,385,3603,1365,37.88509575,827,5572,889,4144,635,794,Saturday,72,99,10
2018,16-Dec-18,149,11,950,125,7426,4384,59.03582009,398,8910,248,792,793,967,Sunday,33,23,10
2018,17-Dec-18,579,89,420,277,5125,9173,178.9853659,322,2406,861,1427,764,726,Monday,90,52,10
2018,18-Dec-18,210,63,869,347,6367,2268,35.62117167,356,3569,233,3930,821,484,Tuesday,73,67,10
2018,19-Dec-18,138,27,863,188,9930,5606,56.4551863,693,1780,267,4573,175,222,Wednesday,40,66,10
2018,20-Dec-18,334,79,141,201,2443,1727,70.69177241,728,5314,748,4370,63,611,Thursday,52,10,10
2018,21-Dec-18,660,99,540,136,1414,8995,636.1386139,947,2222,394,3926,979,702,Friday,70,75,10
2018,22-Dec-18,503,54,812,195,6036,9357,155.0198807,303,9888,374,3854,286,188,Saturday,42,19,10
2018,23-Dec-18,517,54,673,425,6210,6346,102.1900161,781,6022,443,623,420,81,Sunday,60,19,10
2018,24-Dec-18,575,13,119,265,1494,8301,555.62249,972,2590,927,595,172,494,Monday,40,89,10
2018,25-Dec-18,126,81,863,174,6543,1825,27.8924041,482,3827,450,1490,446,203,Tuesday,40,73,10
2018,26-Dec-18,333,51,928,315,9010,6647,73.77358491,189,6764,451,4972,308,635,Wednesday,12,55,10
2018,27-Dec-18,344,65,381,349,2985,1429,47.87269682,224,9945,889,4868,404,863,Thursday,94,22,10
2018,28-Dec-18,469,75,892,447,7507,5013,66.77767417,376,1502,984,1289,120,513,Friday,26,47,10
2018,29-Dec-18,698,66,272,426,8366,9193,109.8852498,233,4692,224,2725,712,940,Saturday,64,35,10
2018,30-Dec-18,618,92,937,370,2771,2453,88.52399856,875,3348,831,3863,709,26,Sunday,35,34,10
2018,31-Dec-18,361,59,415,308,3135,1523,48.58054226,362,1567,173,652,473,286,Monday,24,25,10
2019,01-Jan-19,534,47,711,440,4377,9324,213.0226182,522,5293,172,1301,901,43,Tuesday,68,96,10
2019,02-Jan-19,561,16,890,470,1027,4000,389.4839338,459,7218,359,2683,216,830,Wednesday,44,60,10
2019,03-Jan-19,796,61,721,461,7272,2748,37.78877888,249,8455,744,2609,959,43,Thursday,49,64,10
2019,04-Jan-19,438,97,702,127,9305,4879,52.43417517,648,1039,99,2323,956,554,Friday,92,12,10
2019,05-Jan-19,721,60,355,100,8412,7319,87.00665716,499,9674,300,4921,272,397,Saturday,87,72,10
2019,06-Jan-19,616,16,678,145,6800,6243,91.80882353,619,8834,980,3538,58,467,Sunday,59,52,10
2019,07-Jan-19,987,19,211,211,2319,7734,333.5058215,604,2905,201,2631,107,606,Monday,23,93,10
2019,08-Jan-19,999,29,859,237,3433,5986,174.3664433,329,3587,387,2451,840,694,Tuesday,77,70,10
2019,09-Jan-19,279,19,697,203,9361,2733,29.19559876,399,6832,154,2056,323,647,Wednesday,90,30,10
2019,10-Jan-19,946,94,303,218,1267,2459,194.0805051,693,5769,636,1278,142,178,Thursday,52,81,10
2019,11-Jan-19,512,48,553,297,6209,8491,136.7531003,987,1028,290,2155,197,960,Friday,81,35,10
2019,12-Jan-19,180,45,734,428,3815,7561,198.1913499,505,8932,279,2571,796,886,Saturday,45,82,10
2019,13-Jan-19,843,81,845,201,6499,1147,17.64886906,330,7298,38,1161,153,934,Sunday,35,61,10
2019,14-Jan-19,941,36,377,251,8970,2730,30.43478261,237,4507,297,4581,899,879,Monday,86,45,10
2019,15-Jan-19,653,73,427,254,9706,7477,77.03482382,917,5176,958,2621,598,978,Tuesday,35,37,10
2019,16-Jan-19,910,77,420,440,3102,6304,203.2237266,955,2168,546,643,53,929,Wednesday,30,93,10
2019,17-Jan-19,287,68,203,360,7315,2869,39.22077922,370,1714,983,4322,172,507,Thursday,71,38,10
2019,18-Jan-19,328,45,534,240,1666,7522,451.5006002,231,7044,871,408,987,119,Friday,64,44,10
2019,19-Jan-19,149,55,130,401,2696,9717,360.4228487,452,6510,23,4054,549,542,Saturday,68,56,10
2019,20-Jan-19,697,67,746,181,5412,3339,61.6962306,202,5652,966,1842,671,85,Sunday,23,24,10
2019,21-Jan-19,985,30,548,312,9688,4410,45.52023121,640,5147,711,2462,986,151,Monday,36,56,10
2019,22-Jan-19,496,92,411,203,3703,7797,210.5590062,999,1284,677,506,765,531,Tuesday,18,50,10
2019,23-Jan-19,991,80,305,268,9240,4267,46.17965368,920,8731,695,2300,615,660,Wednesday,69,72,10
2019,24-Jan-19,503,15,893,205,3353,2597,77.45302714,220,9468,434,2486,92,283,Thursday,55,42,10
2019,25-Jan-19,977,74,130,290,8435,6621,78.4943687,303,1544,430,1849,938,515,Friday,16,82,10
2019,26-Jan-19,962,12,876,459,2694,1628,60.43058649,641,9265,648,3862,290,228,Saturday,36,66,10
2019,27-Jan-19,308,86,356,125,7972,5933,74.42298043,912,7608,105,3003,350,162,Sunday,11,88,10
2019,28-Jan-19,895,63,686,324,6886,5154,74.8475167,356,9910,949,4318,203,251,Monday,21,15,10
2019,29-Jan-19,956,31,212,353,3347,4620,138.0340604,249,7202,284,4362,59,542,Tuesday,39,39,10
2019,30-Jan-19,710,78,802,392,8951,3031,33.86213831,708,2938,723,387,915,618,Wednesday,21,65,10
2019,31-Jan-19,277,31,376,434,8541,5173,60.56667837,424,8994,992,695,365,680,Thursday,19,44,10
2019,01-Feb-19,169,49,199,332,4355,1915,43.97244546,906,3901,135,1270,963,268,Friday,18,11,10
2019,02-Feb-19,657,39,563,286,2174,4358,200.4599816,812,5603,486,2375,99,943,Saturday,15,39,10
2019,03-Feb-19,991,51,390,340,5945,3093,52.02691337,812,2888,333,2373,938,994,Sunday,31,94,10
2019,04-Feb-19,761,17,183,364,9076,5204,57.33803438,437,3335,629,4600,643,780,Monday,65,28,10
2019,05-Feb-19,691,44,506,211,3423,1718,50.18989191,680,9167,891,4383,315,64,Tuesday,66,17,10
2019,06-Feb-19,367,93,744,367,6535,2136,32.6855394,610,1116,669,3814,804,26,Wednesday,81,90,10
2019,07-Feb-19,253,86,142,102,3857,1214,31.47523982,581,4205,993,4500,679,334,Thursday,96,82,10
2019,08-Feb-19,959,55,542,195,5911,3514,59.44848587,709,4941,857,2653,324,385,Friday,26,86,10
2019,09-Feb-19,347,25,652,273,7966,5906,74.14009541,840,1847,778,2730,183,79,Saturday,22,57,10
2019,10-Feb-19,767,46,964,433,1337,1328,99.32685116,267,8696,552,1094,144,50,Sunday,56,93,10
2019,11-Feb-19,970,46,600,283,7987,8174,102.3413046,886,8344,753,2256,388,218,Monday,53,36,10
2019,12-Feb-19,379,54,475,332,7101,5158,72.63765667,692,6311,330,1373,129,46,Tuesday,38,77,10
2019,13-Feb-19,195,94,447,308,5798,7801,134.5463953,218,1869,702,4426,450,730,Wednesday,27,89,10
2019,14-Feb-19,397,83,482,147,6113,1108,18.12530672,290,7223,734,1047,870,536,Thursday,81,17,10
2019,15-Feb-19,669,25,770,261,9249,1054,11.39582658,825,6757,549,702,150,580,Friday,40,71,10
2019,16-Feb-19,370,26,228,414,3941,9598,243.5422482,400,8780,45,3294,20,757,Saturday,25,17,10
2019,17-Feb-19,405,44,273,345,2788,9363,335.8321377,701,7841,228,1697,563,332,Sunday,10,32,10
2019,18-Feb-19,379,22,344,275,1361,2547,187.1418075,686,5457,121,3019,552,789,Monday,22,100,10
2019,19-Feb-19,692,99,395,179,8056,8326,103.3515392,471,6877,783,3111,982,211,Tuesday,90,19,10
2019,20-Feb-19,243,31,889,480,9592,4823,50.28148457,464,5007,272,2437,835,670,Wednesday,55,74,10
2019,21-Feb-19,127,42,740,143,7848,5657,72.08205912,838,5167,703,601,911,158,Thursday,34,48,10
2019,22-Feb-19,282,80,334,481,7177,3555,49.53323116,468,8847,847,683,350,353,Friday,46,64,10
2019,23-Feb-19,581,24,817,146,5118,1298,25.36146932,949,7924,106,2926,242,402,Saturday,47,98,10
2019,24-Feb-19,461,17,217,340,8552,1207,14.11365762,669,8778,613,4978,49,600,Sunday,48,81,10
2019,25-Feb-19,751,18,102,454,9493,7418,78.14178869,393,1254,463,4659,390,648,Monday,84,32,10
2019,26-Feb-19,602,38,912,500,8945,6414,71.70486305,855,9677,426,3117,151,182,Tuesday,48,29,10
2019,27-Feb-19,938,13,412,403,5872,7002,119.2438692,971,7598,698,1204,123,764,Wednesday,27,82,10
2019,28-Feb-19,325,44,481,255,6314,1032,16.34463098,910,8184,364,4773,633,735,Thursday,43,79,10
2019,01-Mar-19,641,53,955,386,5700,7908,138.7368421,506,4882,647,2733,191,473,Friday,31,31,10
2019,02-Mar-19,865,96,838,474,9250,4883,52.78918919,870,8550,734,3757,28,261,Saturday,15,24,10
2019,03-Mar-19,972,44,717,494,2035,2459,120.8353808,625,3419,720,794,175,768,Sunday,60,36,10
2019,04-Mar-19,808,27,747,108,1766,9492,537.4858437,304,2765,519,2732,898,838,Monday,66,21,10
2019,05-Mar-19,958,100,662,377,5701,5811,101.9294861,935,1160,163,2052,723,779,Tuesday,55,54,10
2019,06-Mar-19,635,27,147,500,9558,8760,91.65097301,511,1682,45,2129,989,254,Wednesday,97,91,10
2019,07-Mar-19,106,57,922,309,5479,3997,72.95126848,494,7651,411,4768,891,982,Thursday,34,99,10
2019,08-Mar-19,871,36,729,109,9146,5511,60.25584955,441,8060,128,4002,631,208,Friday,16,84,10
2019,09-Mar-19,808,50,891,241,3809,3905,102.5203465,117,9271,188,3751,643,658,Saturday,92,82,10
2019,10-Mar-19,637,23,919,101,3553,1311,36.89839572,836,8388,172,123,822,572,Sunday,87,62,10
2019,11-Mar-19,509,76,203,389,2331,5867,251.6945517,934,9112,47,2147,769,550,Monday,54,78,10
2019,12-Mar-19,679,35,562,185,4340,4988,114.9308756,442,1509,551,2820,901,136,Tuesday,96,66,10
2019,13-Mar-19,947,89,857,494,7486,7964,106.3852525,348,2741,324,4106,859,21,Wednesday,16,90,10
2019,14-Mar-19,248,95,439,445,1089,4169,382.8282828,937,3477,496,4876,57,623,Thursday,56,30,10
2019,15-Mar-19,265,22,709,109,8328,9095,109.2098943,328,8211,789,1155,734,176,Friday,81,55,10
2019,16-Mar-19,463,69,566,221,8081,6247,77.30478901,959,6240,56,2376,193,451,Saturday,88,70,10
2019,17-Mar-19,610,26,209,497,3373,9805,290.6907797,812,5139,394,2330,461,935,Sunday,77,29,10
2019,18-Mar-19,377,83,957,133,7061,8497,120.3370627,576,9680,126,454,500,620,Monday,10,10,10
2019,19-Mar-19,431,39,926,432,9604,9354,97.39691795,194,2859,958,3562,598,535,Tuesday,74,56,10
2019,20-Mar-19,404,97,668,156,6390,2169,33.94366197,880,5859,88,4328,813,116,Wednesday,81,82,10
2019,21-Mar-19,680,84,540,303,4362,6706,153.736818,727,5239,532,3135,571,549,Thursday,65,33,10
2019,22-Mar-19,275,73,884,185,8974,4464,49.74370403,279,8702,365,4097,871,340,Friday,94,12,10
2019,23-Mar-19,913,57,574,264,7471,4649,62.22727881,749,7858,504,3023,662,166,Saturday,36,96,10
2019,24-Mar-19,971,62,156,208,8634,1772,20.5235117,306,9691,699,2433,719,136,Sunday,48,37,10
2019,25-Mar-19,825,20,163,100,2294,1964,85.6146469,379,5799,362,3654,801,409,Monday,74,30,10
2019,26-Mar-19,967,38,233,203,4832,6263,129.6150662,458,3172,977,1583,391,399,Tuesday,52,88,10
2019,27-Mar-19,326,59,635,240,6386,2159,33.80833072,995,1985,595,1581,490,917,Wednesday,35,27,10
2019,28-Mar-19,604,29,823,276,7217,3601,49.8960787,728,8694,392,4365,312,510,Thursday,44,69,10
2019,29-Mar-19,530,85,112,121,9557,7330,76.69770849,993,4641,266,2356,340,188,Friday,23,42,10
2019,30-Mar-19,960,71,660,146,6619,2120,32.0290074,863,2259,129,1742,418,895,Saturday,41,52,10
2019,31-Mar-19,427,69,543,254,5370,9551,177.858473,427,5402,619,2798,444,419,Sunday,62,55,10
2019,01-Apr-19,311,40,761,166,3824,7237,189.2520921,598,1901,266,3172,966,865,Monday,67,95,10
2019,02-Apr-19,322,75,739,267,9256,7003,75.65903198,858,1314,885,3454,451,53,Tuesday,25,38,10
2019,03-Apr-19,738,26,650,312,2152,2039,94.74907063,295,7355,730,4083,416,336,Wednesday,26,45,10
2019,04-Apr-19,957,20,419,204,9816,6656,67.80766096,788,2249,360,110,774,491,Thursday,34,43,10
2019,05-Apr-19,188,65,114,477,6890,3751,54.44121916,948,6503,289,2757,360,441,Friday,60,16,10
2019,06-Apr-19,689,64,433,217,9886,1165,11.78434149,877,8324,701,2735,173,965,Saturday,18,80,10
2019,07-Apr-19,802,73,795,438,5878,5679,96.61449473,930,3204,527,3928,236,945,Sunday,36,65,10
2019,08-Apr-19,472,38,736,248,4602,2285,49.65232508,157,8499,115,894,768,253,Monday,49,69,10
2019,09-Apr-19,272,30,214,214,7922,4342,54.80939157,392,4092,325,1648,111,172,Tuesday,29,81,10
2019,10-Apr-19,208,35,904,495,6447,8919,138.3434155,462,5310,690,3374,970,73,Wednesday,37,98,10
2019,11-Apr-19,493,11,808,114,2255,6236,276.54102,321,6861,112,4443,127,954,Thursday,55,61,10
2019,12-Apr-19,324,56,185,495,9456,9735,102.9505076,513,4109,442,2957,513,910,Friday,13,76,10
2019,13-Apr-19,204,82,628,115,3102,6867,221.3733075,887,8853,971,4710,327,457,Saturday,57,93,10
2019,14-Apr-19,109,24,898,338,8550,6509,76.12865497,713,9715,836,2769,96,465,Sunday,60,74,10
2019,15-Apr-19,784,23,840,130,7994,1566,19.58969227,913,5414,37,2002,318,420,Monday,12,11,10
2019,16-Apr-19,410,61,476,268,3521,8299,235.7000852,395,4110,787,1565,735,755,Tuesday,27,24,10
2019,17-Apr-19,536,95,433,435,1986,3500,176.2336354,881,2412,52,3062,259,624,Wednesday,50,36,10
2019,18-Apr-19,653,25,776,475,6252,2724,43.57005758,134,2444,986,3132,253,117,Thursday,48,74,10
2019,19-Apr-19,736,27,114,492,9807,6194,63.15896808,887,9690,834,3242,405,814,Friday,41,46,10
2019,20-Apr-19,851,89,957,245,7879,4375,55.52735119,512,6277,362,4212,320,708,Saturday,91,58,10
2019,21-Apr-19,947,85,510,264,9549,6283,65.7974657,646,4945,61,3159,960,712,Sunday,76,60,10
2019,22-Apr-19,839,52,458,226,6431,3420,53.17990981,357,5804,216,3201,557,477,Monday,21,95,10
2019,23-Apr-19,872,63,281,184,7547,5230,69.29905923,231,8740,742,3390,362,110,Tuesday,15,68,10
2019,24-Apr-19,308,84,460,204,6978,5919,84.82373173,327,3748,431,2464,926,575,Wednesday,24,65,10
2019,25-Apr-19,131,46,698,266,2164,2837,131.0998152,122,6976,943,4717,825,741,Thursday,67,51,10
2019,26-Apr-19,431,40,852,384,4820,2416,50.12448133,666,2845,435,4426,158,443,Friday,53,73,10
2019,27-Apr-19,693,28,885,169,4953,1382,27.90228145,576,1645,432,4582,204,745,Saturday,45,91,10
2019,28-Apr-19,624,79,785,287,7969,8563,107.4538838,753,5270,265,1886,979,387,Sunday,97,79,10
2019,29-Apr-19,697,21,458,241,5751,9487,164.9626152,978,7335,699,117,489,605,Monday,77,33,10
2019,30-Apr-19,891,90,785,391,5909,8557,144.8129971,977,4699,488,3462,857,239,Tuesday,82,34,10
2019,01-May-19,389,17,125,194,1042,8290,795.5854127,790,2407,671,3091,655,621,Wednesday,97,75,10
2019,02-May-19,544,51,502,157,1688,5257,311.4336493,615,3358,914,2224,713,612,Thursday,62,90,10
2019,03-May-19,838,33,999,271,1585,7355,464.0378549,639,4062,505,4841,412,121,Friday,74,69,10
2019,04-May-19,291,64,881,470,2731,3995,146.2834127,791,9796,338,2449,459,502,Saturday,98,19,10
2019,05-May-19,230,48,619,217,9919,1987,20.03226132,669,1314,355,2710,745,511,Sunday,58,38,10
2019,06-May-19,425,12,913,351,8840,8814,99.70588235,655,4084,141,634,742,799,Monday,64,77,10
2019,07-May-19,807,64,176,495,9074,6650,73.28631254,246,8728,927,1930,408,845,Tuesday,43,93,10
2019,08-May-19,257,57,596,165,8916,5773,64.74876626,605,2448,861,2874,767,817,Wednesday,12,10,10
2019,09-May-19,406,58,718,389,2334,8291,355.227078,209,6689,739,3467,167,655,Thursday,92,22,10
2019,10-May-19,587,73,553,394,5674,3739,65.89707437,589,5615,970,3271,108,569,Friday,66,19,10
2019,11-May-19,649,67,176,457,9083,7915,87.14081251,687,8669,253,4641,913,170,Saturday,12,39,10
2019,12-May-19,591,98,937,475,6035,6663,110.4059652,1000,7059,518,3147,764,318,Sunday,67,22,10
2019,13-May-19,439,31,654,399,4629,2299,49.66515446,495,3318,505,3457,123,140,Monday,91,20,10
2019,14-May-19,564,36,619,133,4534,5172,114.0714601,911,5395,718,82,579,653,Tuesday,49,82,10
2019,15-May-19,193,22,249,351,5345,9231,172.7034612,333,3452,807,1591,376,420,Wednesday,89,88,10
2019,16-May-19,232,16,895,349,6096,6763,110.941601,938,8987,54,4564,568,856,Thursday,97,52,10
2019,17-May-19,541,48,236,445,8380,5077,60.58472554,276,4285,388,2254,641,987,Friday,30,92,10
2019,18-May-19,213,57,897,243,4295,7983,185.8672875,250,3267,36,1416,234,798,Saturday,94,39,10
2019,19-May-19,370,27,935,408,3451,7879,228.3106346,682,8992,650,953,132,95,Sunday,68,82,10
